index,sic3,yr,ldsal,lemp,ldnpt,ldrst,ldrnd,ldinv,Wage
59,280,73,8.2627611,3.676199,7.6180668,6.7386551,4.7708941,5.3366671,18.375
59,280,78,8.3219471,3.783462,7.9133668,6.814517,5.1777968,5.9260659,21.875
59,280,83,8.2134085,3.655607,7.892591,6.99898,5.487011,5.1235042,23.625
59,280,88,8.3548126,3.569561,7.5482798,7.3123522,5.8657699,5.8961058,28.875
60,283,78,8.6307354,3.9043739,6.8363032,6.6965461,4.805418,4.6145439,21.875
60,283,83,8.6832933,4.0014982,7.2674241,6.7525301,5.2004709,5.3015471,23.625
60,283,88,8.5502138,3.8058619,7.1858721,7.0840878,5.5406079,5.6644788,28.875
61,384,73,7.559967,3.0726931,5.919281,4.4820681,3.1505859,4.7333651,18.375
61,384,78,7.901062,3.3945079,6.528904,5.0113592,3.8967259,4.7612548,21.875
61,384,83,8.2355595,3.5145259,6.8316531,5.6201692,4.5145731,4.9587879,23.625
62,252,78,4.095531,.13976189,2.95491,2.364562,-.79668778,.5367552,21.875
62,252,83,3.94523,.14842001,3.2981701,1.950799,-.69878727,.96454787,23.625
63,204,73,5.4309802,1.333684,4.7383728,2.200752,.25513849,1.65028,18.375
63,204,78,5.9254241,1.06264,5.2521248,2.1580119,.58960652,2.191236,21.875
63,204,83,5.8324828,.97945333,5.3308988,2.3978219,.83256668,3.5594671,23.625
63,204,88,6.146307,1.1336581,5.5536609,2.588989,.87305039,3.297529,28.875
64,220,78,4.077971,.048790101,3.030998,1.656575,.44510609,.52180982,21.875
65,367,78,4.5346742,1.1531,3.729176,4.084332,2.414449,1.986237,21.875
66,371,73,8.3434772,3.3414121,6.1751971,6.021946,4.40696,5.134572,18.375
66,371,78,8.3352108,3.3148041,6.218657,6.1358199,4.373796,4.1498642,21.875
66,371,83,8.1864748,3.2542429,6.873498,6.3103728,4.226891,5.6112142,23.625
67,291,78,7.3666992,1.0331841,6.5766902,2.073561,.57033098,4.2859921,21.875
67,291,83,7.202559,.95320112,6.9886918,2.73893,1.7568491,5.6821389,23.625
68,367,73,2.9932461,-.56211889,1.890148,.1606182,-1.6625479,-.2400347,18.375
68,367,78,3.258527,-.43078291,1.975324,.23338591,-1.686071,.70427901,21.875
68,367,88,3.889436,-.1438704,1.910695,.078480802,-1.794662,.3917529,28.875
69,371,73,5.3532481,1.446919,2.4188781,2.607753,1.177518,1.91312,18.375
70,384,78,3.6569951,-.86988437,1.321557,3.9261611,1.3668441,.2165547,21.875
70,384,88,3.144048,-1.427116,.88867557,2.7951839,-.1576996,-1.238277,28.875
71,252,73,5.248158,1.0515209,3.8285329,2.6073861,.85431057,2.0520861,18.375
71,252,78,4.94836,.53941309,3.1397679,2.457149,.67994559,1.829352,21.875
72,358,73,8.0430899,4.102643,6.9199982,5.9932189,4.2015629,4.8717442,18.375
72,358,78,8.0408392,3.8836241,6.8179579,5.798666,3.438735,4.834136,21.875
72,358,83,7.7535372,3.6349511,7.0151358,5.510519,3.2086999,4.3598208,23.625
73,384,73,5.500947,1.202672,3.5070541,3.551337,1.730827,2.064441,18.375
73,384,78,5.5010538,1.250188,3.8599441,3.7686951,2.0835321,1.598935,21.875
73,384,83,5.7620301,1.254191,3.9477551,3.9345419,2.4010601,2.5153799,23.625
74,367,88,3.160043,-.65971237,2.1074979,2.3095069,.59899569,1.0963399,28.875
75,287,83,2.426404,-2.3025849,1.388834,-.9221006,-2.301461,.33341569,23.625
76,372,78,4.6666722,-.32020521,2.970644,.52619219,-2.179353,.39345291,21.875
77,251,83,4.2737808,-.0202027,2.8826561,1.448992,-1.158885,.50142252,23.625
77,251,88,4.1551261,.0516432,3.2453699,1.256076,-1.3002501,.98978698,28.875
78,327,73,5.9695959,1.280934,4.9296961,2.9267471,.93676931,3.114012,18.375
78,327,78,5.9616618,1.308333,5.127573,2.862499,.2483957,2.4117739,21.875
78,327,83,5.5682759,1.029619,5.113574,2.649483,1.544134,2.3922379,23.625
78,327,88,5.9019699,1.098612,4.883502,3.041811,1.159521,2.8097661,28.875
79,382,73,6.0783648,1.795419,4.5795341,3.8352239,1.870285,2.7893519,18.375
79,382,78,6.192843,1.8870699,4.8674312,3.852725,2.234762,3.0177269,21.875
79,382,83,6.14079,1.7749521,5.0787468,4.1126232,2.5600049,2.744411,23.625
79,382,88,6.2082801,1.648659,5.140132,4.5904779,2.8163049,3.706907,28.875
80,283,88,4.1889482,-.62175721,4.1075349,4.291935,2.997277,3.739058,28.875
81,367,73,6.3293529,2.6966519,5.5540462,5.98562,4.6390719,4.8843241,18.375
81,367,78,6.8334908,2.8287921,5.957314,6.261301,4.7983608,4.4746699,21.875
81,367,83,7.3299479,3.058707,6.453135,6.5557318,5.008007,4.8660622,23.625
81,367,88,7.8823352,3.1822121,6.8059082,6.8680692,5.4378691,5.3671799,28.875
82,291,73,9.7359028,3.8413639,9.5684919,6.1633329,4.590281,7.712101,18.375
82,291,78,9.9170284,3.8503821,9.8295126,6.4727492,4.8803768,7.8644352,21.875
82,291,83,9.7789097,4.038373,10.20768,6.7380519,5.217525,8.0014963,23.625
82,291,88,9.9942417,3.978241,10.03068,7.0590301,5.5714011,8.1876621,28.875
83,365,73,5.618628,2.70805,5.3883119,5.6609931,3.699049,3.5076489,18.375
83,365,78,5.9178271,2.4849069,4.7391138,5.5474758,3.573174,3.107527,21.875
84,332,73,6.9430881,2.4159141,5.7085772,3.916012,2.1251781,3.329098,18.375
85,331,73,8.1774969,3.2648809,8.1452579,4.204823,2.587801,5.7211738,18.375
86,367,78,4.3395181,.45932171,3.267467,3.236388,1.728604,2.9584799,21.875
86,367,83,5.372622,1.297736,4.388504,4.0349712,3.0919111,3.1112289,23.625
86,367,88,6.0775971,1.676536,5.2010841,5.180378,4.0685892,3.935956,28.875
87,382,78,3.9818439,-.1923719,.63317531,2.3530681,1.5465159,.33219871,21.875
87,382,83,4.8939571,.64185393,3.5841689,3.624768,2.831624,2.556541,23.625
87,382,88,4.743968,.30010459,3.9373419,4.431695,2.835031,2.0402601,28.875
88,381,83,2.9084489,-.99155319,2.2871051,1.021394,-.0158733,-.051132601,23.625
88,381,88,3.1613719,-1.032825,2.302099,1.8021311,.68975991,-.85315162,28.875
89,322,73,6.936594,2.7343669,5.9758339,4.2852349,2.423974,3.8040121,18.375
90,204,73,6.89012,2.9957321,5.5344481,3.719362,2.0000141,3.0949819,18.375
90,204,78,6.930707,2.766319,5.2758498,3.7928331,1.695164,3.3504801,21.875
90,204,83,7.1897678,2.797281,5.8800302,3.7438359,1.9401079,3.57375,23.625
91,349,78,3.857883,-.57981849,2.87567,2.4853139,.65896291,1.291245,21.875
92,366,73,2.779007,-.86274999,2.8489981,1.713248,.33576831,2.2440829,18.375
92,366,78,3.840389,-.4004775,3.434324,2.312242,1.0225689,1.732316,21.875
92,366,83,3.9720869,-.47803581,3.6262791,3.3745151,1.404132,2.280782,23.625
93,382,88,3.091511,-1.832582,.8078993,2.0700829,.85923457,.215331,28.875
94,366,83,1.525031,-2.3330441,-.1441969,-.072340898,-1.779462,-3.040462,23.625
94,366,88,1.41591,-2.3330441,-.73486131,.0122341,-1.70041,-3.8443279,28.875
95,366,83,5.1981611,.80647588,3.697943,3.66556,2.5445819,2.1548569,23.625
95,366,88,5.5390759,.98544347,3.894794,4.188427,2.6138279,2.5254171,28.875
96,382,88,2.7265861,-2.079442,1.505589,1.381464,.26940009,1.367143,28.875
97,386,78,3.841907,-.41551539,2.379822,1.509328,-.4892031,.1260407,21.875
98,356,73,5.3878479,.67447388,3.6844029,3.060698,1.311523,2.2403929,18.375
99,394,83,5.3398809,.69314718,3.710789,1.5204999,.53571028,1.240333,23.625
99,394,88,5.697649,1.163151,3.742614,2.28056,.75405598,2.7928109,28.875
100,357,88,4.6668282,-.051293299,3.5574579,3.246659,2.3725441,1.744792,28.875
101,357,83,6.1838279,1.535791,3.7721879,4.6261191,4.2126689,3.9811161,23.625
101,357,88,8.4612741,2.3795459,4.8773632,6.175385,5.5732808,4.942205,28.875
102,357,88,6.6319361,1.492005,4.853898,5.0794559,4.3087149,3.9254351,28.875
103,382,88,4.8520908,-.041864201,2.5559289,3.2948771,2.7179849,2.0499499,28.875
104,357,73,-.85734951,-2.5770221,1.068383,-.29827991,-1.506543,-1.5103,18.375
104,357,78,2.289505,-.2665731,2.1713541,.97808582,.34811381,1.651811,21.875
105,367,73,4.20469,1.275363,3.2359991,2.709712,1.521979,2.413341,18.375
105,367,78,4.6056199,1.172482,3.3951089,3.167984,1.500428,2.3909509,21.875
105,367,83,4.627429,1.370165,3.6575439,3.293026,1.963748,2.754755,23.625
105,367,88,5.672883,2.169054,4.3830719,4.271594,3.0861559,4.0449781,28.875
106,355,83,4.8049788,.1222176,3.0443289,3.923795,2.9171319,2.07447,23.625
106,355,88,5.855649,.5681507,3.8374419,4.850172,3.7378311,2.9591269,28.875
107,359,78,5.5280409,1.064711,3.0454459,3.5555661,.7535789,1.7545069,21.875
107,359,83,4.974483,.61518568,3.013078,3.1969349,1.253566,.84569788,23.625
107,359,88,5.1556878,.463734,2.857744,3.288183,1.508255,2.121469,28.875
108,207,73,6.8544598,1.23256,5.5896249,3.44712,.28521609,3.666801,18.375
108,207,78,7.413291,1.617803,6.2360311,3.0076799,.9810341,4.4280229,21.875
108,207,83,8.1162376,2.159869,7.2835922,3.0278709,1.613255,5.1211619,23.625
108,207,88,8.6054659,2.197891,7.4344802,3.367358,1.740551,5.5970922,28.875
109,357,88,4.9590278,.33074149,2.388299,2.998652,1.997162,1.753252,28.875
110,331,83,8.3437824,3.872679,8.352067,5.416007,3.4849541,5.0224342,23.625
110,331,88,7.997232,2.9704139,7.5840902,5.2767811,3.0879641,4.7615418,28.875
111,301,73,6.188344,1.722767,5.554872,4.3458519,2.913368,3.551584,18.375
111,301,78,6.1996841,1.7518049,5.5701709,4.3628922,2.193758,2.9111331,21.875
111,301,83,6.33567,1.59473,5.6658702,4.2149649,2.537137,3.1963241,23.625
112,354,73,4.8020272,.6805684,3.5490179,2.2297709,.60434288,1.3229131,18.375
112,354,78,4.640285,.63127178,3.438359,2.3459899,.48424599,1.367461,21.875
112,354,83,4.5081191,.45234871,3.4888639,2.3232839,.45126909,.74179202,23.625
113,396,73,4.221693,.4054651,3.626951,.063067302,-1.391233,2.0963571,18.375
113,396,78,5.3843608,.8544153,4.0229502,.62312043,-.53852832,1.9193341,21.875
113,396,83,3.930459,-.4004775,3.6466999,1.373023,.27636981,1.179984,23.625
114,352,78,3.861238,-.50916028,2.091311,.59362572,-.27573189,-.0303054,21.875
114,352,83,2.9343431,-1.187443,1.701692,.57273197,-1.096365,-2.5731211,23.625
115,371,73,6.3372192,2.0903821,4.9032512,3.9508669,2.392056,3.895611,18.375
116,333,83,7.439373,2.312536,7.6777902,4.0392919,1.9851429,4.6727428,23.625
117,291,73,8.7657652,3.262816,7.6596332,4.7576442,2.971046,6.0798368,18.375
117,291,78,8.8537722,3.4657359,8.066,4.7515802,2.5802169,6.1603818,21.875
117,291,83,8.5206318,3.366468,8.0597076,4.8223729,2.9140241,5.7975249,23.625
117,291,88,9.0000696,3.6270039,7.8912282,4.7586789,2.7606821,5.810605,28.875
118,357,83,1.884896,-1.469676,2.0087121,.2324767,-.6183967,-1.103712,23.625
118,357,88,3.211947,-1.537117,1.822413,1.491557,.43309909,.59778827,28.875
119,371,78,3.3712089,-1.099613,1.689435,.038242899,-1.585145,-1.647465,21.875
119,371,83,3.1222799,-1.272966,1.935979,.060272601,-1.841337,-2.883276,23.625
119,371,88,3.6731761,-.8675006,2.1987369,.38917869,-1.122074,-.59148997,28.875
120,331,78,5.897109,1.308333,4.689868,3.0514951,1.672951,2.402633,21.875
121,376,83,4.9916601,.69962609,3.6769569,2.8915551,2.2911589,2.589148,23.625
122,291,73,9.4284811,3.2695689,9.2589664,5.9465628,4.0541382,7.0710301,18.375
122,291,78,9.7210169,3.925926,9.796442,6.0130949,4.6625109,7.5085592,21.875
122,291,83,9.6845655,3.9060049,10.16119,6.6508808,5.0592999,8.1354675,23.625
122,291,88,9.8119774,3.3032169,9.8007421,6.661757,4.701797,8.0752745,28.875
123,367,88,5.7640319,1.280934,4.9394369,4.5658741,2.5382111,2.843857,28.875
124,382,83,3.340564,-1.075873,2.429841,.97451299,-.1489151,-.58799022,23.625
124,382,88,4.2888651,-.42312011,2.2597549,1.790087,.78801823,1.262444,28.875
125,367,88,2.5707221,-1.469676,1.703686,.79553813,.4236562,.1679516,28.875
126,349,73,5.0469561,.2821669,3.475843,3.537113,.0267331,1.5740809,18.375
126,349,78,5.097908,.53062832,3.648834,2.9374461,.0370115,.65279138,21.875
126,349,83,5.1468029,.57661343,3.6505129,3.565959,2.3689499,1.1902471,23.625
127,382,78,3.9598379,-1.283738,2.2611411,1.666137,-.19485889,1.859558,21.875
127,382,88,3.414535,-1.439695,.94012892,1.795301,.29346251,-.1680273,28.875
128,367,83,4.7888188,.8020016,3.3874381,3.58781,2.592093,2.5033851,23.625
128,367,88,4.809226,.93844348,4.26087,4.5711751,2.953198,2.7973289,28.875
129,284,73,7.9702268,3.2884021,6.4034839,5.1295691,3.81587,4.468472,18.375
129,284,78,8.1290817,3.4339869,6.4115462,5.2210069,3.545747,4.7151752,21.875
129,284,83,8.0745592,3.6558399,7.0210128,5.4757328,4.1849742,4.8715181,23.625
129,284,88,7.9878998,3.3463891,6.5932789,5.5529518,3.3294401,3.8943579,28.875
130,342,73,5.9584851,1.148988,4.513556,.58819717,-.0982702,2.2046411,18.375
131,366,73,3.965735,-.081210099,1.778856,1.021698,-.80785608,-.0175224,18.375
131,366,78,4.153265,.095310196,2.148808,1.3537329,-.2543636,.50753659,21.875
131,366,83,5.068295,.69314718,3.2843931,2.552006,1.885296,2.1654141,23.625
131,366,88,5.1374712,.69314718,3.562438,3.5961909,2.1028371,1.226575,28.875
132,347,73,4.8646278,.69962609,3.899338,2.5722289,1.489189,2.7839999,18.375
133,369,83,.5871805,-3.1465549,-1.150816,.8555252,-.65237021,-3.0619681,23.625
134,382,73,4.437418,.25309059,3.405324,3.2627881,1.395489,1.470718,18.375
134,382,78,4.4708791,.283674,3.3817561,3.0755291,.86585993,1.145268,21.875
134,382,83,3.899477,-.040821999,3.4151721,2.8029661,-.25051129,.72813332,23.625
134,382,88,4.2182879,-.14618251,3.0350749,2.7857881,1.089554,1.038474,28.875
135,382,73,3.3618109,-.7571525,2.399473,2.41991,.41201171,-.30184311,18.375
135,382,78,3.851114,-.4557063,2.148459,2.4393749,.90905148,-.74522638,21.875
135,382,83,3.8257611,-.30924621,2.204545,2.7109871,.93479121,.297048,23.625
136,353,73,6.2060151,1.704748,4.7522631,4.010303,2.441704,3.978498,18.375
136,353,78,7.224236,2.7727759,6.142859,4.2302022,3.0695009,5.4595032,21.875
136,353,88,7.7120118,3.0676811,6.8281369,5.2091508,3.226192,4.1425171,28.875
137,353,73,6.2060151,1.704748,4.7522631,4.010303,2.441704,3.978498,18.375
137,353,78,7.224236,2.7727759,6.142859,4.2302022,3.0695009,5.4595032,21.875
138,362,78,5.2090468,.90421808,3.118742,2.697355,1.187443,1.828633,21.875
138,362,83,5.0459661,.84156722,3.773427,2.97875,1.478635,2.2481279,23.625
138,362,88,5.462359,.97945333,3.833998,3.351337,1.93968,2.791678,28.875
139,393,88,4.9431901,.87546879,2.438364,1.3055511,-.28286281,.6744917,28.875
140,355,88,4.521071,-.48450831,1.458298,2.544302,.61060542,-.1430261,28.875
141,341,78,6.5962791,2.128232,5.5651841,4.1221151,2.256284,3.9400451,21.875
141,341,83,6.8728399,2.1972251,6.0086231,4.129065,2.6826069,3.614459,23.625
141,341,88,6.9721751,1.960095,6.0388641,4.4601312,2.5382111,4.5835371,28.875
142,384,88,2.6469431,-1.406497,.227027,.8623721,-.82405949,-.5654695,28.875
143,243,88,3.6507931,-.077961497,2.585465,.2894631,-1.228424,1.2839561,28.875
144,357,83,2.8270831,-.1779312,2.4176741,2.6066511,1.539078,1.327909,23.625
144,357,88,4.966022,.66782939,2.665592,3.537488,2.155575,1.749707,28.875
145,301,73,5.2956491,.41409439,3.557544,2.8662131,1.179791,2.3702209,18.375
145,301,78,5.7787662,.91988432,4.228858,2.898351,.83362162,2.4622641,21.875
145,301,83,5.6630378,.6178847,4.109489,2.9183719,1.431651,2.06973,23.625
145,301,88,6.1591139,.83811301,4.2687168,3.3919809,2.194968,2.985023,28.875
146,372,73,6.7773161,2.287674,5.2935672,3.746278,1.993325,3.300787,18.375
146,372,78,7.0007548,2.650774,5.4789581,3.899281,2.646059,3.624938,21.875
146,372,83,6.3345499,2.0281479,5.3672538,4.2630372,2.3689499,3.179028,23.625
147,353,73,5.5853009,.8020016,3.9534841,3.1727259,1.237874,1.792999,18.375
147,353,78,5.6057458,1.37927,4.1810932,3.1059849,1.45556,1.953768,21.875
147,353,83,4.7594209,.61030889,3.9270871,3.1239331,.72252029,.1313674,23.625
148,384,73,5.4717841,1.109882,4.0158691,2.6358011,1.310859,2.638525,18.375
148,384,78,5.6770391,1.308333,4.2257438,3.0188439,1.626021,2.581799,21.875
148,384,83,6.1144838,1.824549,4.6183391,3.6510451,2.5772469,3.178647,23.625
148,384,88,6.563066,2.110213,4.7928681,4.4412589,3.4948959,3.245749,28.875
149,381,73,3.0733509,-.94417602,1.288624,2.722219,.75290221,.4079434,18.375
149,381,78,2.9653139,-1.067114,.83096027,2.372324,-.4320448,-.4960106,21.875
150,283,88,3.9729869,-1.049822,2.954272,2.78106,.62052459,1.902166,28.875
151,252,78,4.7237692,.3569749,3.210362,2.3903961,.51605773,1.770388,21.875
151,252,83,5.2145662,.78754783,3.9529641,2.683512,1.331977,1.918059,23.625
151,252,88,5.2440572,.73188698,3.9188869,3.3678269,1.8061481,1.6277519,28.875
152,227,73,5.8809948,1.656512,4.9007058,3.000082,1.641433,3.1812539,18.375
152,227,78,4.8646259,.58778661,3.8980751,3.102098,.68243432,.80193448,21.875
153,381,78,1.8899029,-1.532477,-.074337699,-.123428,-1.913649,-1.022481,21.875
153,381,83,2.8570189,-.89159811,1.889564,.88041061,.79111248,.44372019,23.625
154,329,73,5.0750918,.58778661,4.3099489,3.1180229,1.0703011,1.430584,18.375
154,329,78,4.9199619,.4054651,4.2270522,2.9396889,.835756,1.685846,21.875
155,385,73,6.063242,2.3795459,4.9517999,4.682538,2.743062,3.6535871,18.375
155,385,78,6.3512421,2.388763,4.8940229,4.7673779,3.039592,2.594475,21.875
155,385,83,6.3764539,2.1041341,5.1333542,4.9309049,3.280683,2.7427089,23.625
155,385,88,6.8944311,2.3025849,5.3973441,5.0173202,3.4011331,4.6083169,28.875
156,283,73,6.8169179,2.9123509,6.176579,4.9593558,3.767709,5.1127501,18.375
156,283,78,7.5156479,3.4657359,6.733016,5.6071391,4.1928792,4.9009199,21.875
156,283,83,7.7141242,3.5274191,6.8065538,6.0421829,4.7997251,5.2770548,23.625
156,283,88,8.7712221,4.1588831,7.456502,6.6691189,5.4378691,6.1849909,28.875
157,381,73,5.8098192,2.0014801,4.4144058,5.3091979,3.461184,3.4137731,18.375
157,381,78,6.1834631,2.282382,4.8317232,5.3712401,3.7856419,3.841953,21.875
158,382,88,6.6002779,1.986092,5.1115541,5.7156978,4.0911188,3.8331151,28.875
159,353,78,6.6614618,1.850343,5.7412362,4.7748971,3.2543061,3.2200091,21.875
159,353,83,6.320734,1.465106,5.7718468,4.9236178,2.712465,2.7201171,23.625
160,384,73,6.6690469,2.797281,5.6591101,5.061604,3.4542789,4.1326032,18.375
160,384,78,6.9646878,2.933857,5.896924,5.3502321,3.8090999,4.1301389,21.875
160,384,83,7.1513591,2.949688,6.4629111,5.6338782,4.127697,4.528347,23.625
160,384,88,7.3769221,3.025291,6.669209,5.9395671,4.500936,5.5991778,28.875
161,372,73,6.267529,1.952318,3.679656,4.1489158,3.318208,1.966956,18.375
161,372,78,6.7826662,2.341325,3.8791599,4.5761209,3.1294169,2.0649719,21.875
162,335,73,5.7991018,1.404871,4.0745468,2.957459,1.260474,2.9788411,18.375
162,335,78,5.8065152,1.386294,4.2039351,3.1575949,1.608454,2.1173339,21.875
163,371,73,8.5841408,4.4739218,7.0919008,6.5652308,5.2373848,5.6165462,18.375
163,371,78,8.6733122,4.3307328,7.053988,6.6518359,4.4202218,5.4630728,21.875
164,384,78,3.958427,-.2433463,3.0411761,2.511837,1.174358,1.765548,21.875
165,354,73,4.1819439,-.50087529,2.2661991,1.486552,-.46508959,1.706326,18.375
165,354,78,3.5952339,-1.3167681,2.5238161,1.301169,-.77510428,-.44815451,21.875
166,331,73,9.3026485,4.7706852,9.1201687,5.946568,4.2300291,6.4203668,18.375
166,331,78,9.051384,4.5486002,9.085804,6.1012449,4.107913,6.3874321,21.875
166,331,83,8.506031,3.966511,9.0017023,5.9977469,3.7499671,6.1077771,23.625
166,331,88,8.5282965,3.4934731,8.819622,5.6901021,3.109751,5.6890841,28.875
167,289,73,5.032186,.55961579,3.882714,3.118459,1.5945489,2.466753,18.375
167,289,78,5.3892789,.60976559,4.4624882,3.578486,1.999928,2.80598,21.875
167,289,83,5.6048932,.83290911,4.8988042,3.8067219,2.197974,3.525912,23.625
167,289,88,6.0513401,1.1458139,5.0922508,4.1915169,2.732861,3.7585499,28.875
168,395,78,5.434298,.69314718,4.515213,.52809852,-.83372921,3.575736,21.875
168,395,88,5.6828752,.78845739,4.451118,2.7506549,1.4787461,3.5346229,28.875
169,356,78,5.2052841,.50681758,3.331991,1.796394,-.019868201,1.340485,21.875
169,356,83,4.8315721,.29266959,3.288615,1.774882,-.085682899,.33487231,23.625
169,356,88,5.232213,.48857999,3.2573481,1.841146,.88148928,1.1783561,28.875
170,384,88,2.8614061,-1.84516,.87376499,1.520025,.0076998002,-.039687701,28.875
171,382,83,4.2233248,-.035627201,2.6002381,2.891151,1.7910089,2.157918,23.625
171,382,88,5.2462902,.53062832,3.685225,3.712791,2.6372609,2.202184,28.875
172,283,88,4.4094701,-.69715518,3.4595461,2.29389,1.567407,1.521435,28.875
173,283,88,2.965039,-1.3586791,2.64467,4.993309,2.910038,.98107243,28.875
174,384,88,4.8439322,0,2.873697,2.474355,2.219099,2.0350621,28.875
175,295,78,6.1348052,1.345472,4.79882,2.708148,1.1191649,2.7710021,21.875
175,295,83,5.6012859,.72996122,4.4641638,2.82091,.56170261,2.171695,23.625
175,295,88,5.2361121,.0769611,3.79181,2.6174879,-.56373048,1.840642,28.875
176,356,73,5.8919029,1.075002,4.4920602,2.333761,.8352623,2.798007,18.375
176,356,78,6.1540022,1.345472,4.7939749,2.6909859,1.1191649,2.7710021,21.875
176,356,83,5.6313481,.72996122,4.4159069,2.8144889,.56170261,2.171695,23.625
177,283,83,.82169408,-2.7333679,.74033749,1.161202,.40584001,-.6425662,23.625
178,233,78,5.1167698,.87129343,3.246897,2.984838,.70698541,1.32434,21.875
179,354,73,7.0241342,2.808197,5.635232,4.518177,2.984338,4.8804312,18.375
179,354,78,7.3173242,2.9177711,6.0530329,4.913547,3.344193,4.0457711,21.875
179,354,83,7.1382942,2.674149,6.0614729,5.2073908,3.4655249,4.3447042,23.625
179,354,88,7.7116852,3.0349531,5.953094,5.3789568,3.8916819,4.5614662,28.875
180,284,78,5.511579,.66782939,3.717931,2.9881051,1.717483,1.906996,21.875
180,284,83,5.5413818,.84586817,4.1747632,3.4242649,2.0526519,1.273332,23.625
180,284,88,5.9754262,1.098612,4.4203858,3.8379669,2.4427249,2.8389759,28.875
181,372,73,9.0584555,4.316154,7.237062,6.9024029,4.9242859,4.496551,18.375
181,372,78,9.1202517,4.396915,7.1908469,7.4487562,6.1150589,6.0665579,21.875
181,372,83,9.3460846,4.4018288,8.0449305,8.245945,6.1791148,5.4243178,23.625
181,372,88,9.7641497,5.03825,8.0708265,8.3021183,6.5870042,6.5362411,28.875
182,262,73,8.112669,3.3322051,7.5779028,4.262269,1.713665,5.1323328,18.375
182,262,78,8.2842035,3.575263,7.7593551,3.971174,1.947548,5.9968419,21.875
182,262,83,8.2621555,3.3571761,8.0684128,3.831032,1.9139071,4.9956508,23.625
